b'GUYS GO AND WATCH THIS  EPIC TRAILER OF 22 YARDS\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x92\x9e\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 MOVIE WITH A MIND BLOWING  ACTING OF BARUN SOBTI.\xe2\x80\xa6 https://t.co/ioPHWEHcM7'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @anilsisodiya11: Dhoni calmly picks a single and India win the match by six wickets. Kohli is delighted and certainly some relief for In\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: MSD polishes off yet another chase. \xf0\x9f\x91\x8fchampion stuff. #INDvsAUS'
b'RT @imsgshinde: So collected his scores according to the number of overs he had when he comes to the crease \n\nAfter 30th over -\n\xe2\x80\xa2 17 Inns -\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
b'RT @ashokgehlot51: Congratulations #TeamIndia for winning the 2nd ODI by 6 wickets at #Adelaide... #INDvsAUS https://t.co/5fLlm0QsTW'
"b'""I have not seen a better player in my lifetime than virat kohli in all formats of the game "" - Michael vaughn;\nMic\xe2\x80\xa6 https://t.co/MYMPzBukq6'"
b'RT @ashwinravi99: Just going through some batting numbers of @DineshKarthik over the last 18 months and its not surprising to see that he h\xe2\x80\xa6'
